date,theme_name,total_cnt,phase1_cnt,phase2_cnt,phase3_cnt,phase4_cnt,avg_trade_value,lag_avg_trade_value,phase1_increase,phase3_increase,trade_value_spike,global_rank,grade,future_grade_d1,future_grade_d2
2025-04-18,줄기세포,11,0,3,7,1,2474755280.0,4468992145.636364,-3.0,5.0,0.5537613849727647,221,6등급,6등급,4등급
2025-04-21,줄기세포,11,1,2,6,2,3307116226.090909,2474755280.0,1.0,-1.0,1.3363407092481925,134,6등급,4등급,6등급
2025-04-22,줄기세포,11,1,2,5,3,11634232323.545454,3307116226.090909,0.0,-1.0,3.5179387503103867,99,4등급,6등급,6등급
2025-04-23,줄기세포,11,1,3,4,3,17052773871.09091,11634232323.545454,0.0,-1.0,1.465741219262002,172,6등급,6등급,3등급
2025-04-24,줄기세포,11,0,4,3,4,5907819784.181818,17052773871.09091,-1.0,-1.0,0.3464433310874532,200,6등급,3등급,6등급
2025-04-25,줄기세포,11,2,2,5,2,5440588642.0,5907819784.181818,2.0,2.0,0.9209131017447707,66,3등급,6등급,3등급
2025-04-28,줄기세포,11,0,4,0,7,2924033222.2727275,5440588642.0,-2.0,-5.0,0.5374479518079924,241,6등급,3등급,1등급
2025-04-29,줄기세포,11,1,4,5,1,2335323630.3636365,2924033222.2727275,1.0,5.0,0.7986652178146212,54,3등급,1등급,1등급
2025-05-08,줄기세포,11,2,4,2,3,4139216528.0,2893289261.4545455,-1.0,0.0,1.4306265823967732,141,6등급,1등급,6등급
2025-05-12,줄기세포,11,3,3,1,4,2905515936.4545455,2032119192.090909,-1.0,-2.0,1.429796021691509,170,6등급,3등급,5등급
2025-05-13,줄기세포,11,3,3,4,1,4731137256.181818,2905515936.4545455,0.0,3.0,1.628329480772006,59,3등급,5등급,1등급
2025-05-19,줄기세포,11,2,3,0,6,1766861029.3636363,1835734744.090909,1.0,-3.0,0.9624816630240441,69,3등급,3등급,3등급
2025-05-20,줄기세포,11,3,3,1,4,1178827252.5454545,1766861029.3636363,1.0,1.0,0.6671873072949197,65,3등급,3등급,3등급
2025-05-21,줄기세포,11,5,2,1,3,2615691679.4545455,1178827252.5454545,2.0,0.0,2.218893119247501,54,3등급,3등급,6등급
2025-05-22,줄기세포,11,3,2,2,4,2117224381.7272727,2615691679.4545455,-2.0,1.0,0.8094319366297716,64,3등급,6등급,6등급
2025-05-23,줄기세포,11,1,6,3,1,4126115592.909091,2117224381.7272727,-2.0,1.0,1.9488324565499882,158,6등급,6등급,5등급
2025-05-26,줄기세포,11,2,5,4,0,4371505862.727273,4126115592.909091,1.0,1.0,1.0594724661228336,182,6등급,5등급,5등급
2025-06-02,줄기세포,11,3,1,5,2,2916043952.0,2210276939.818182,-1.0,0.0,1.3193115756072968,56,3등급,6등급,6등급
2025-06-04,줄기세포,11,2,2,3,4,1778919038.2727273,2916043952.0,-1.0,-2.0,0.6100453448421573,232,6등급,6등급,6등급
2025-06-05,줄기세포,11,1,3,4,3,2120110793.0,1778919038.2727273,-1.0,1.0,1.191797236066774,224,6등급,6등급,6등급
2025-06-09,줄기세포,11,2,2,4,3,2004023010.6363637,2120110793.0,1.0,0.0,0.9452444736629213,213,6등급,6등급,6등급
2025-06-10,줄기세포,11,1,2,4,4,5559246741.454545,2004023010.6363637,-1.0,0.0,2.7740433677401963,217,6등급,6등급,6등급
2025-06-11,줄기세포,11,2,2,5,2,3891758097.3636365,5559246741.454545,1.0,1.0,0.7000513339951844,152,6등급,6등급,6등급
2025-06-12,줄기세포,11,0,4,5,2,3191020781.3636365,3891758097.3636365,-2.0,0.0,0.8199432496910085,185,6등급,6등급,4등급
2025-06-13,줄기세포,11,0,5,1,5,2864061385.6363635,3191020781.3636365,0.0,-4.0,0.8975376789656784,201,6등급,4등급,1등급
2025-06-16,줄기세포,11,0,5,4,2,2354691524.181818,2864061385.6363635,0.0,3.0,0.8221512066713721,96,4등급,1등급,5등급
2025-06-20,줄기세포,11,4,2,2,3,3544099705.5454545,2132515004.6363637,1.0,0.0,1.6619342409502973,58,3등급,1등급,5등급
2025-07-01,줄기세포,11,3,1,1,6,3206539605.818182,2921026971.3636365,1.0,-2.0,1.097743922686636,148,6등급,5등급,6등급
2025-07-03,줄기세포,11,1,4,4,2,8202533222.909091,4071246703.0,-1.0,0.0,2.014747280449708,213,6등급,6등급,6등급
2025-07-04,줄기세포,11,1,5,1,4,2862089485.0,8202533222.909091,0.0,-3.0,0.34892750900494834,207,6등급,6등급,3등급
2025-07-07,줄기세포,11,2,4,1,4,2054936961.0,2862089485.0,1.0,0.0,0.7179848749557878,137,6등급,3등급,5등급
2025-07-08,줄기세포,11,4,2,3,2,4268513146.7272725,2054936961.0,2.0,2.0,2.077199071182249,72,3등급,5등급,5등급
2025-07-11,줄기세포,11,3,2,5,1,3353975096.181818,4926733552.181818,-1.0,1.0,0.6807705471907448,135,6등급,6등급,5등급
2025-07-14,줄기세포,11,2,2,3,4,4934209011.0,3353975096.181818,-1.0,-2.0,1.471152548692782,183,6등급,5등급,3등급
2025-07-16,줄기세포,11,3,2,3,3,1948694121.1818182,3774625002.0,0.0,-1.0,0.5162616472230472,66,3등급,2등급,2등급
2025-07-21,줄기세포,11,2,2,2,5,2062838675.4545455,1901126494.090909,-1.0,-1.0,1.0850612423035875,136,6등급,4등급,5등급
2025-07-22,줄기세포,11,1,3,2,5,2076150414.6363637,2062838675.4545455,-1.0,0.0,1.0064531169306707,83,4등급,5등급,3등급
2025-07-24,줄기세포,11,2,6,1,2,1716420912.8181818,1609653117.5454545,0.0,0.0,1.0663296918503389,63,3등급,6등급,6등급
2025-07-25,줄기세포,11,0,9,1,1,2189835883.2727275,1716420912.8181818,-2.0,0.0,1.275815195980832,220,6등급,6등급,6등급
2025-07-28,줄기세포,11,1,9,1,0,4557259238.272727,2189835883.2727275,1.0,0.0,2.081096247021885,172,6등급,6등급,6등급
2025-07-29,줄기세포,11,2,7,2,0,3760611102.2727275,4557259238.272727,1.0,1.0,0.8251913936978617,158,6등급,6등급,6등급
2025-07-30,줄기세포,10,1,7,1,1,19845597728.8,3760611102.2727275,-1.0,-1.0,5.277226809442301,239,6등급,6등급,6등급
2025-07-31,줄기세포,11,3,6,1,1,10638566090.90909,19845597728.8,2.0,0.0,0.5360668011258923,216,6등급,6등급,5등급
2025-08-01,줄기세포,10,0,8,1,1,4919192395.6,10638566090.90909,-3.0,0.0,0.462392427096314,172,6등급,5등급,6등급
2025-08-05,줄기세포,11,7,3,0,1,5420086134.454545,3579165114.4545455,2.0,0.0,1.514343697798516,174,6등급,6등급,5등급
2025-08-06,줄기세포,11,6,2,2,1,1121111407.4545455,5420086134.454545,-1.0,2.0,0.20684383599143105,180,6등급,5등급,6등급
2025-08-08,줄기세포,11,5,3,2,1,4234876054.6363635,13155293884.818182,-2.0,0.0,0.3219142112456801,215,6등급,4등급,6등급
2025-08-11,줄기세포,10,6,2,1,1,11169989472.7,4234876054.6363635,1.0,-1.0,2.637618983080045,94,4등급,6등급,2등급
2025-08-12,줄기세포,11,5,4,1,1,4087884973.181818,11169989472.7,-1.0,0.0,0.36597035146477164,126,6등급,2등급,1등급
2025-08-19,줄기세포,10,2,5,2,1,4246617346.3,2154705621.3,-3.0,0.0,1.9708573200537183,61,3등급,5등급,6등급
2025-08-21,줄기세포,10,3,5,0,2,2474777980.8,3656872085.8,1.0,0.0,0.6767472098381047,138,6등급,2등급,3등급
2025-08-25,줄기세포,10,7,1,1,1,1964823355.5,2783949532.9,0.0,0.0,0.7057683094755213,71,3등급,3등급,3등급
2025-08-26,줄기세포,10,5,1,3,1,4175286439.1,1964823355.5,-2.0,2.0,2.1250187338278512,75,3등급,3등급,1등급
2025-08-27,줄기세포,10,5,1,3,1,2349110746.1,4175286439.1,0.0,0.0,0.5626226560413806,55,3등급,1등급,3등급
2025-08-29,줄기세포,10,3,2,4,1,3308438432.5,1764157108.3,-3.0,0.0,1.8753649643415946,63,3등급,3등급,5등급
2025-09-01,줄기세포,10,2,3,2,3,1994320632.9,3308438432.5,-1.0,-2.0,0.6027981700699216,60,3등급,5등급,4등급
2025-09-03,줄기세포,10,3,1,4,2,1658422926.7,1431065122.7,1.0,1.0,1.158873136095332,88,4등급,4등급,6등급
2025-09-04,줄기세포,10,2,0,7,1,2918679487.7,1658422926.7,-1.0,3.0,1.759912649970241,96,4등급,6등급,5등급
2025-09-05,줄기세포,10,0,0,8,2,4849892890.3,2918679487.7,-2.0,1.0,1.6616736817929432,156,6등급,5등급,6등급
2025-09-09,줄기세포,10,0,0,8,2,2486826217.4,4556675845.6,0.0,-1.0,0.5457544713875839,136,6등급,6등급,6등급
2025-09-10,줄기세포,10,0,0,5,5,4326326175.7,2486826217.4,0.0,-3.0,1.7396978306844515,232,6등급,6등급,6등급
2025-09-11,줄기세포,10,0,2,2,6,3556778899.0,4326326175.7,0.0,-3.0,0.8221245358192423,241,6등급,6등급,6등급
2025-09-12,줄기세포,10,1,1,5,3,5005137928.3,3556778899.0,1.0,3.0,1.4072108698427137,174,6등급,6등급,6등급
2025-09-15,줄기세포,10,0,1,6,3,30739446612.2,5005137928.3,-1.0,1.0,6.14157832462385,138,6등급,6등급,6등급
2025-09-16,줄기세포,10,1,0,3,6,16564802838.8,30739446612.2,1.0,-3.0,0.5388777178645009,130,6등급,6등급,6등급
2025-09-17,줄기세포,10,0,2,2,6,6951396301.6,16564802838.8,-1.0,-1.0,0.4196485988542909,182,6등급,6등급,6등급
2025-09-18,줄기세포,10,1,1,2,6,4290363964.5,6951396301.6,1.0,0.0,0.6171945575182484,192,6등급,6등급,5등급
2025-09-19,줄기세포,10,1,1,1,7,3659343572.2,4290363964.5,0.0,-1.0,0.8529214776365625,183,6등급,5등급,1등급
2025-09-24,줄기세포,10,1,2,1,6,3356602084.5,5278085254.2,0.0,-2.0,0.6359507137231266,83,4등급,6등급,4등급
2025-09-25,줄기세포,10,0,4,0,6,2202172974.4,3356602084.5,-1.0,-1.0,0.6560720987957189,215,6등급,4등급,4등급
2025-09-26,줄기세포,10,0,4,1,5,3422282631.1,2202172974.4,0.0,1.0,1.5540480565712278,84,4등급,4등급,2등급
2025-09-29,줄기세포,11,2,5,2,2,1440031215.7272727,3422282631.1,2.0,1.0,0.4207809146564887,92,4등급,2등급,3등급
2025-10-01,줄기세포,11,2,4,5,0,3959375542.7272725,1593800103.5454545,-2.0,4.0,2.484235967810221,58,3등급,5등급,6등급
2025-10-10,줄기세포,10,2,3,3,2,4028763145.3,3747647389.0,-2.0,-1.0,1.075011260964712,150,6등급,6등급,6등급
2025-10-13,줄기세포,10,1,4,1,4,3434296869.6,4028763145.3,-1.0,-2.0,0.8524444713525761,219,6등급,6등급,6등급
2025-10-14,줄기세포,10,1,6,0,3,3917791888.0,3434296869.6,0.0,-1.0,1.140784281836507,228,6등급,6등급,6등급
2025-10-15,줄기세포,10,2,2,4,2,2556451662.7,3917791888.0,1.0,4.0,0.6525235989513081,206,6등급,6등급,5등급
2025-10-16,줄기세포,10,3,3,2,2,4007038879.5,2556451662.7,1.0,-2.0,1.5674221179163468,171,6등급,5등급,4등급
2025-10-20,줄기세포,10,3,3,4,0,13068138786.3,14274618533.4,2.0,0.0,0.9154807713931509,89,4등급,6등급,6등급
2025-10-21,줄기세포,10,2,3,4,1,24236818612.2,13068138786.3,-1.0,0.0,1.8546496183227483,130,6등급,6등급,4등급
2025-10-22,줄기세포,10,3,2,2,3,5486486224.3,24236818612.2,1.0,-2.0,0.22636990077312735,177,6등급,4등급,6등급
2025-10-23,줄기세포,10,4,3,2,1,12862765308.9,5486486224.3,1.0,0.0,2.3444450205543186,96,4등급,6등급,1등급
2025-10-24,줄기세포,10,2,4,3,1,14065300721.1,12862765308.9,-2.0,1.0,1.093489648867957,176,6등급,1등급,1등급
2025-10-30,줄기세포,10,0,3,1,6,10084064311.7,29799509143.9,-1.0,-3.0,0.3383969938231087,200,6등급,6등급,6등급
2025-10-31,줄기세포,10,0,3,2,5,6608410859.6,10084064311.7,0.0,1.0,0.655332081919848,195,6등급,6등급,6등급
2025-11-03,줄기세포,10,0,4,2,4,10682834634.0,6608410859.6,0.0,0.0,1.616551219493429,166,6등급,6등급,6등급
2025-11-04,줄기세포,10,1,4,2,3,7289866198.8,10682834634.0,1.0,0.0,0.6823906246380262,164,6등급,6등급,6등급
2025-11-05,줄기세포,10,1,4,0,5,8321074133.0,7289866198.8,0.0,-2.0,1.1414577313325378,157,6등급,6등급,6등급
2025-11-06,줄기세포,10,2,4,0,4,10665822479.1,8321074133.0,1.0,0.0,1.2817843356065195,212,6등급,6등급,6등급
2025-11-07,줄기세포,10,1,7,0,2,5545802061.9,10665822479.1,-1.0,0.0,0.5199600942887589,196,6등급,6등급,3등급
2025-11-10,줄기세포,11,3,4,3,1,6549244839.272727,5545802061.9,2.0,3.0,1.1809373587756478,197,6등급,3등급,2등급
2025-11-11,줄기세포,11,6,1,3,1,14523495205.272728,6549244839.272727,3.0,0.0,2.217583181221473,51,3등급,2등급,6등급
2025-11-13,줄기세포,11,4,2,3,2,12457265154.181818,6995363897.454545,-3.0,0.0,1.780788724760228,205,6등급,6등급,4등급
2025-11-14,줄기세포,11,2,4,2,3,5304088969.727273,12457265154.181818,-2.0,-1.0,0.4257827784894445,148,6등급,4등급,5등급
2025-11-17,줄기세포,11,3,4,3,1,34785322554.0,5304088969.727273,1.0,1.0,6.558208723974063,83,4등급,5등급,6등급
2025-11-19,줄기세포,11,1,5,1,4,11779755614.636364,8461880418.090909,1.0,-1.0,1.3920966774066046,157,6등급,6등급,6등급
2025-11-20,줄기세포,11,2,3,3,3,14688010369.90909,11779755614.636364,1.0,2.0,1.2468858311168372,213,6등급,6등급,6등급
2025-11-21,줄기세포,11,0,7,1,3,10487952847.181818,14688010369.90909,-2.0,-2.0,0.7140485731592475,225,6등급,6등급,6등급
2025-11-24,줄기세포,11,1,6,0,4,5123841098.545455,10487952847.181818,1.0,-1.0,0.4885453980585224,216,6등급,6등급,6등급
2025-11-25,줄기세포,11,3,4,0,4,7612713592.0,5123841098.545455,2.0,0.0,1.4857434970341061,178,6등급,6등급,6등급
2025-11-26,줄기세포,11,4,5,2,0,5556084305.363636,7612713592.0,1.0,2.0,0.7298428133697791,217,6등급,6등급,5등급
2025-11-27,줄기세포,10,5,2,2,1,6641782451.3,5556084305.363636,1.0,0.0,1.1954070684075602,135,6등급,5등급,5등급
2025-12-03,줄기세포,10,2,0,7,1,7531214431.5,5293030225.1,-2.0,1.0,1.4228549831033157,69,3등급,1등급,4등급
2025-12-05,줄기세포,10,2,0,4,4,5737193703.0,8009990117.1,0.0,-2.0,0.7162547792352506,84,4등급,6등급,6등급
2025-12-08,줄기세포,10,1,2,1,6,5905952247.4,5737193703.0,-1.0,-3.0,1.0294148242392016,209,6등급,6등급,5등급
2025-12-09,줄기세포,10,2,2,0,6,4963873747.4,5905952247.4,1.0,-1.0,0.840486603931697,203,6등급,5등급,4등급
2025-12-11,줄기세포,11,3,2,2,4,4256416376.6363635,5420777474.454545,1.0,1.0,0.7852040406924574,85,4등급,6등급,5등급
2025-12-12,줄기세포,11,1,4,2,4,3371659956.3636365,4256416376.6363635,-2.0,0.0,0.7921358387000882,222,6등급,5등급,2등급
2025-12-18,줄기세포,11,2,4,0,5,3818906151.5454545,4586392305.727273,0.0,-1.0,0.8326601600950234,76,4등급,6등급,6등급
2025-12-19,줄기세포,11,2,4,0,5,4590978997.181818,3818906151.5454545,0.0,0.0,1.20217120164734,203,6등급,6등급,6등급
2025-12-22,줄기세포,11,4,3,1,3,3329456284.818182,4590978997.181818,2.0,1.0,0.7252170586844278,164,6등급,6등급,6등급
2025-12-23,줄기세포,11,0,7,1,3,2856346377.181818,3329456284.818182,-4.0,0.0,0.8579017511676986,229,6등급,6등급,2등급
2025-12-24,줄기세포,11,3,6,0,2,3480977297.0,2856346377.181818,3.0,-1.0,1.2186817834167811,140,6등급,2등급,2등급
2026-01-02,줄기세포,11,3,5,2,1,3060505272.3636365,2551130252.090909,-3.0,0.0,1.19966641054695,156,6등급,6등급,6등급
2026-01-05,줄기세포,11,4,4,1,2,3186872424.909091,3060505272.3636365,1.0,-1.0,1.041289637265634,152,6등급,6등급,6등급
2026-01-06,줄기세포,11,4,6,0,1,3710591492.7272725,3186872424.909091,0.0,-1.0,1.1643363768579853,181,6등급,6등급,2등급
2026-01-07,줄기세포,11,2,7,1,1,3056424858.2727275,3710591492.7272725,-2.0,1.0,0.8237028690070824,149,6등급,2등급,6등급
2026-01-09,줄기세포,11,2,6,1,2,2248544004.6363635,2683407769.818182,-1.0,-1.0,0.8379434649951532,182,6등급,6등급,6등급
2026-01-12,줄기세포,11,3,6,2,0,2583951063.7272725,2248544004.6363635,1.0,1.0,1.149166330923175,181,6등급,6등급,6등급
2026-01-13,줄기세포,11,4,5,0,2,2554212539.6363635,2583951063.7272725,1.0,-2.0,0.9884910652882055,185,6등급,6등급,5등급
2026-01-14,줄기세포,11,3,6,0,2,2562116836.6363635,2554212539.6363635,-1.0,0.0,1.0030946120878121,213,6등급,5등급,3등급
2026-01-16,줄기세포,11,6,4,1,0,5749713054.727273,2549458450.6363635,0.0,0.0,2.255268389760226,64,3등급,6등급,1등급
2026-01-19,줄기세포,11,3,6,1,1,3953329011.181818,5749713054.727273,-3.0,0.0,0.6875697923623316,209,6등급,1등급,2등급
2026-01-22,줄기세포,11,6,3,1,1,4505261856.0,4054807238.3636365,1.0,0.0,1.111091499831235,71,3등급,2등급,1등급
2026-02-02,줄기세포,11,0,3,0,8,7880318544.0,9947861522.818182,-1.0,-3.0,0.7921620667843337,213,6등급,6등급,6등급
2026-02-03,줄기세포,11,1,2,1,7,7286208869.454545,7880318544.0,1.0,1.0,0.9246084189074052,227,6등급,6등급,5등급
2026-02-04,줄기세포,11,2,1,1,7,6059227676.090909,7286208869.454545,1.0,0.0,0.831602248117341,215,6등급,5등급,2등급
2026-02-09,줄기세포,10,0,2,5,3,6166766442.9,4489983945.818182,-2.0,4.0,1.3734495528972919,164,6등급,6등급,6등급
2026-02-10,줄기세포,10,1,1,4,4,4731677204.3,6166766442.9,1.0,-1.0,0.7672865914595703,159,6등급,6등급,3등급
2026-02-11,줄기세포,10,0,4,4,2,4720709130.0,4731677204.3,-1.0,0.0,0.9976819901640728,209,6등급,3등급,4등급
2026-02-12,줄기세포,10,2,2,5,1,23700347978.6,4720709130.0,2.0,1.0,5.020505887131411,62,3등급,4등급,6등급
2026-02-13,줄기세포,10,0,4,4,2,11028522996.9,23700347978.6,-2.0,-1.0,0.4653316907776248,92,4등급,6등급,6등급
2026-02-19,줄기세포,10,0,3,3,4,11716767646.1,11028522996.9,0.0,-1.0,1.062405876960447,231,6등급,6등급,6등급
2026-02-20,줄기세포,10,1,3,3,3,4547322705.2,11716767646.1,1.0,0.0,0.38810385616152465,162,6등급,6등급,6등급
2026-02-23,줄기세포,10,1,4,3,2,16748781699.2,4547322705.2,0.0,0.0,3.6832181890340143,176,6등급,6등급,5등급
2026-02-24,줄기세포,10,1,4,3,2,11535065765.7,16748781699.2,0.0,0.0,0.6887107356740442,185,6등급,5등급,6등급
2026-02-26,줄기세포,10,1,5,0,4,6162823694.3,6113900492.4,-1.0,-2.0,1.0080019624069472,193,6등급,2등급,2등급
2026-03-04,줄기세포,10,0,8,0,2,8312492378.1,7526555308.0,-1.0,-1.0,1.1044218819816052,85,4등급,5등급,6등급
2026-03-06,줄기세포,10,6,3,1,0,4449081064.6,6647705482.6,3.0,0.0,0.6692656701241086,140,6등급,6등급,5등급
2026-03-09,줄기세포,10,1,8,1,0,3815513679.9,4449081064.6,-5.0,0.0,0.8575959000295352,154,6등급,5등급,4등급
2026-03-11,줄기세포,10,8,1,1,0,7924669321.8,6647931304.4,1.0,0.0,1.1920504227465434,91,4등급,1등급,2등급
2026-03-16,줄기세포,10,3,3,3,1,5649583407.0,5535879775.0,-4.0,0.0,1.0205393969199774,202,6등급,6등급,6등급
2026-03-17,줄기세포,10,5,1,2,2,5669674534.5,5649583407.0,2.0,-1.0,1.0035562139812126,157,6등급,6등급,6등급
2026-03-18,줄기세포,10,5,1,2,2,5076127933.7,5669674534.5,0.0,0.0,0.8953120505968613,180,6등급,6등급,6등급
2026-03-19,줄기세포,10,1,6,1,2,4309920860.6,5076127933.7,-4.0,-1.0,0.8490567844019034,240,6등급,6등급,6등급
2026-03-20,줄기세포,10,2,5,1,2,3375192970.5,4309920860.6,1.0,0.0,0.7831217972828687,245,6등급,6등급,4등급
2026-03-23,줄기세포,10,1,8,0,1,3670175302.4,3375192970.5,-1.0,-1.0,1.0873971753550735,180,6등급,4등급,1등급
2026-03-24,줄기세포,10,5,4,1,0,3215946136.4,3670175302.4,4.0,1.0,0.8762377465449755,80,4등급,1등급,1등급
2026-03-30,줄기세포,10,1,4,2,3,3136819164.5,5309246971.2,-3.0,-3.0,0.5908218588277527,81,4등급,2등급,3등급
2026-04-01,줄기세포,10,5,1,4,0,3147853520.8,3095006993.0,3.0,4.0,1.0170747684640207,70,3등급,6등급,6등급
2026-04-02,줄기세포,10,0,6,2,2,3881801300.3,3147853520.8,-5.0,-2.0,1.2331581741813302,157,6등급,6등급,6등급
2026-04-03,줄기세포,10,1,5,2,2,3456688481.0,3881801300.3,1.0,0.0,0.8904856826991259,216,6등급,6등급,6등급
2026-04-06,줄기세포,10,0,6,1,3,2151962590.5,3456688481.0,-1.0,-1.0,0.6225503403990428,240,6등급,6등급,6등급
2026-04-07,줄기세포,11,2,5,3,1,1901268763.8181818,2151962590.5,2.0,2.0,0.8835045610046732,157,6등급,6등급,6등급
2026-04-08,줄기세포,11,4,3,3,1,3612000765.181818,1901268763.8181818,2.0,0.0,1.899784414449694,207,6등급,6등급,6등급
2026-04-09,줄기세포,10,3,3,3,1,5279188599.8,3612000765.181818,-1.0,0.0,1.4615690701644302,193,6등급,6등급,1등급
2026-04-10,줄기세포,10,4,2,4,0,3022943803.1,5279188599.8,1.0,1.0,0.5726152316692233,147,6등급,1등급,1등급
2026-04-16,줄기세포,10,1,0,8,1,9322569753.6,4567017683.7,0.0,-1.0,2.041281728965686,67,3등급,3등급,3등급
2026-04-17,줄기세포,10,1,0,7,2,3820108910.3,9322569753.6,0.0,-1.0,0.40976994662065447,53,3등급,3등급,5등급
2026-04-20,줄기세포,10,1,0,5,4,4386284193.1,3820108910.3,0.0,-2.0,1.148209199291006,53,3등급,5등급,5등급
2026-04-24,줄기세포,10,1,0,1,8,3251005877.9,4359218635.2,0.0,-2.0,0.7457772022831437,174,6등급,4등급,6등급
2026-04-27,줄기세포,10,1,0,3,6,4039374333.1,3251005877.9,0.0,2.0,1.242499855370686,97,4등급,6등급,4등급
2026-04-28,줄기세포,10,0,1,2,7,6873139663.2,4039374333.1,-1.0,-1.0,1.701535707369126,175,6등급,4등급,6등급
2026-04-29,줄기세포,10,0,1,4,5,6073903302.9,6873139663.2,0.0,2.0,0.8837159726901445,83,4등급,6등급,6등급
2026-04-30,줄기세포,10,0,3,0,7,6193169162.0,6073903302.9,0.0,-4.0,1.0196357849561182,228,6등급,6등급,6등급
2026-05-04,줄기세포,10,1,4,1,4,10642733504.6,6193169162.0,1.0,1.0,1.7184632336383774,147,6등급,6등급,4등급
2026-05-06,줄기세포,10,0,5,1,4,6738011303.2,10642733504.6,-1.0,0.0,0.6331090880259003,169,6등급,4등급,6등급
2026-05-07,줄기세포,10,1,4,1,4,5244920490.1,6738011303.2,1.0,0.0,0.7784077903830608,95,4등급,6등급,6등급
2026-05-08,줄기세포,10,0,5,2,3,5746148676.2,5244920490.1,-1.0,1.0,1.0955644965535871,162,6등급,6등급,3등급
2026-05-11,줄기세포,10,0,8,1,1,6258522043.7,5746148676.2,0.0,-1.0,1.0891681361504273,203,6등급,3등급,6등급
